symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
SMCI,2023-06-28,2023-06-28,23.61,21.95,24.3,701,,,2023-07-20,30.28,time_stop,15,4.03,4678.51,unr_ema8,7.02,1.79,0.5,exact
RBLX,2023-07-11,2023-07-11,43.66,41.26,42.68,513,,,2023-07-20,41.24,stop,7,-1.01,-1243.73,unr_ema8,5.18,5.42,1.06,exact
AI,2023-07-17,2023-07-17,38.75,36.28,42.58,525,,,2023-07-20,38.95,trail_ema,3,0.08,105.6,unr_pdl,9.28,6.4,0.47,exact
MSTR,2023-06-30,2023-06-30,34.26,32.13,33.8,546,,,2023-07-24,43.07,trail_ema,15,4.15,4812.08,unr_pdl,6.3,1.33,0.75,exact
MARA,2023-07-21,2023-07-21,16.89,16.17,19.88,1798,,,2023-07-24,16.14,stop_gap,1,-1.03,-1342.23,unr_pdl,9.97,4.68,0.04,exact
RIOT,2023-07-21,2023-07-21,18.39,17.34,20.65,1236,,,2023-07-24,17.33,stop,1,-1.01,-1308.65,unr_pdl,9.82,2.68,0.1,exact
HUT,2023-07-21,2023-07-21,18.16,17.06,22.75,1184,,,2023-07-24,17.05,stop,1,-1.01,-1307.68,unr_pdl,10.29,5.07,0.09,exact
COIN,2023-07-24,2023-07-24,98.9,95.33,114.43,352,,,2023-07-25,97.63,trail_ema,1,-0.36,-446.43,unr_pdl,9.0,4.65,0.02,exact
RIOT,2023-07-24,2023-07-24,17.44,16.76,20.65,1855,,,2023-07-27,17.59,trail_ema,3,0.22,282.86,unr_pdl,9.62,4.98,0.01,exact
MSTR,2023-07-24,2023-07-24,43.12,41.17,47.51,649,,,2023-07-27,42.59,trail_ema,3,-0.27,-338.68,unr_pdl,6.27,3.28,0.19,exact
AI,2023-07-25,2023-07-25,40.38,37.88,42.58,507,,,2023-07-27,37.86,stop,2,-1.01,-1276.23,unr_ema8,8.0,2.42,0.37,exact
COIN,2023-07-26,2023-07-26,99.8,96.92,111.88,138,,,2023-07-27,96.87,stop,1,-1.02,-404.6,unr_pdl,8.44,19.97,0.29,exact
RIOT,2023-07-28,2023-07-28,18.39,17.8,20.65,2119,,,2023-08-01,17.79,stop,2,-1.02,-1273.34,unr_ema8,9.18,10.19,0.23,exact
MSTR,2023-07-28,2023-07-28,43.48,42.37,47.51,1124,,,2023-08-01,42.35,stop,2,-1.02,-1278.14,unr_ema8,5.91,3.71,0.0,exact
RIVN,2023-07-18,2023-07-18,24.7,23.66,26.89,948,,,2023-08-02,25.9,trail_ema,11,1.15,1132.57,unr_ema8,7.93,10.82,0.49,exact
SMCI,2023-07-24,2023-07-24,30.95,29.39,32.91,206,,,2023-08-02,31.95,trail_ema,7,0.63,204.47,unr_pdl,6.66,15.35,0.77,exact
AI,2023-07-28,2023-07-28,39.78,38.15,42.58,128,,,2023-08-02,39.85,trail_ema,3,0.04,8.98,unr_ema8,8.14,2.4,0.1,exact
ENVX,2023-07-28,2023-07-28,19.84,18.1,23.7,2,,,2023-08-02,19.11,trail_ema,3,-0.42,-1.46,unr_pdl,8.17,17.81,0.92,exact
MSTR,2023-08-01,2023-08-01,43.52,41.98,45.25,804,,,2023-08-02,41.96,stop,1,-1.01,-1255.21,unr_pdl,5.29,1.63,0.13,exact
NET,2023-08-01,2023-08-01,68.66,66.47,71.39,564,,,2023-08-02,66.43,stop,1,-1.02,-1257.87,unr_pdl,5.29,2.68,0.24,exact
RXRX,2023-08-01,2023-08-01,13.82,13.24,14.99,829,,,2023-08-02,13.24,stop,1,-1.01,-484.1,unr_ema8,13.14,3.06,0.09,exact
RXRX,2023-08-02,2023-08-02,13.18,12.23,14.99,1256,,,2023-08-03,12.37,trail_ema,1,-0.86,-1014.56,unr_ema21,13.45,14.04,0.49,exact
UPST,2023-07-24,2023-07-24,53.67,51.94,61.5,1,,,2023-08-04,60.69,trail_ema,9,4.08,7.03,unr_pdl,9.51,22.31,0.33,exact
XPEV,2023-08-03,2023-08-03,19.55,19.05,23.62,2357,,,2023-08-04,19.04,stop,1,-1.02,-1207.66,unr_ema8,7.04,30.54,0.3,exact
AMC,2023-08-02,2023-08-02,48.02,46.65,51.5,865,,,2023-08-09,48.98,trail_ema,5,0.69,823.05,unr_ema21,6.4,21.77,0.39,exact
AMC,2023-08-11,2023-08-11,52.63,48.93,51.7,317,,,2023-08-14,33.28,stop_gap,1,-5.23,-6131.71,unr_ema8,7.23,1.18,0.7,exact
IONQ,2023-08-29,2023-08-29,16.51,14.87,16.3,681,,,2023-09-07,17.48,trail_ema,6,0.59,662.62,unr_ema8,10.97,2.79,0.78,exact
VRT,2023-08-25,2023-08-25,37.38,34.9,36.56,447,,,2023-09-12,37.47,trail_ema,11,0.03,36.72,unr_ema8,5.06,5.23,1.32,exact
SMCI,2023-09-08,2023-09-08,28.08,26.47,28.69,699,,,2023-09-12,26.75,trail_ema,2,-0.82,-926.47,unr_ema8,6.88,1.63,0.43,exact
IONQ,2023-09-08,2023-09-08,19.35,17.51,20.14,612,,,2023-09-14,18.02,trail_ema,4,-0.72,-813.15,unr_ema8,10.53,5.53,0.9,exact
COIN,2023-09-15,2023-09-15,82.19,79.73,86.36,448,,,2023-09-19,79.7,stop,2,-1.02,-1118.2,unr_pdl,5.65,3.34,0.21,exact
SMCI,2023-10-17,2023-10-17,29.87,27.35,28.69,432,,,2023-10-18,28.49,trail_ema,1,-0.55,-596.24,unr_pdl,5.69,2.09,1.35,exact
AFRM,2023-11-07,2023-11-07,22.1,20.99,22.52,981,,,2023-11-08,20.98,stop,1,-1.01,-1097.22,unr_pdl,7.37,6.78,0.67,exact
CRSP,2023-11-10,2023-11-10,53.19,49.38,58.81,288,,,2023-11-13,49.36,stop,1,-1.01,-1102.27,unr_pdl,7.07,5.8,0.77,exact
DKNG,2023-11-13,2023-11-13,35.6,34.54,36.37,1027,,,2023-11-14,34.52,stop,1,-1.02,-1108.63,unr_pdl,5.12,5.13,0.5,exact
AI,2023-11-16,2023-11-16,29.04,27.92,29.37,1,,,2023-11-20,27.91,stop,2,-1.01,-1.13,unr_ema8,6.72,3.9,0.47,exact
VRT,2023-11-06,2023-11-06,39.63,38.43,41.77,902,,,2023-11-21,42.45,trail_ema,11,2.36,2551.35,unr_ema8,6.13,3.71,0.21,exact
SMCI,2023-11-16,2023-11-16,28.38,27.72,29.2,5,,,2023-11-22,27.71,stop,4,-1.02,-3.38,unr_pdl,6.5,1.49,0.03,exact
MSTR,2023-11-14,2023-11-14,48.02,45.87,53.52,520,,,2023-11-27,49.51,trail_ema,8,0.69,774.4,unr_ema8,6.1,2.85,0.06,exact
SMCI,2023-11-24,2023-11-24,28.58,27.99,29.2,1332,,,2023-11-28,28.55,trail_ema,2,-0.06,-46.04,unr_ema8,6.13,1.29,0.03,exact
MSTR,2023-11-28,2023-11-28,50.61,49.71,53.52,749,,,2023-11-29,49.68,stop,1,-1.03,-696.97,unr_ema8,5.06,9.01,0.21,exact
AFRM,2023-11-08,2023-11-08,21.77,20.13,22.52,655,,,2023-11-30,34.39,time_stop,15,7.7,8267.35,unr_pdl,7.55,1.58,0.51,exact
CRSP,2023-11-13,2023-11-13,52.04,48.39,58.81,299,,,2023-11-30,66.7,trail_ema,12,4.02,4383.53,unr_pdl,7.3,8.05,0.76,exact
AI,2023-11-24,2023-11-24,28.9,27.92,29.37,13,,,2023-11-30,29.11,trail_ema,4,0.2,2.61,unr_pdl,6.97,1.33,0.19,exact
NTLA,2023-11-27,2023-11-27,30.67,29.42,30.86,831,,,2023-11-30,29.62,trail_ema,3,-0.84,-872.67,unr_pdl,7.08,1.03,0.28,exact
MSTR,2023-11-29,2023-11-29,50.74,49.58,52.68,733,,,2023-11-30,49.56,stop,1,-1.02,-864.38,unr_pdl,5.06,11.69,0.37,exact
DKNG,2023-11-14,2023-11-14,37.05,34.26,36.37,387,,,2023-12-04,37.17,trail_ema,13,0.04,47.56,unr_pdl,5.37,5.04,1.53,exact
NTLA,2023-12-04,2023-12-04,30.91,29.94,30.86,1297,,,2023-12-05,29.93,stop,1,-1.02,-1269.76,unr_ema8,7.27,2.17,0.33,exact
AI,2023-12-01,2023-12-01,30.91,28.25,29.37,459,,,2023-12-06,29.15,trail_ema,3,-0.66,-807.85,unr_pdl,6.8,1.2,1.13,exact
CRSP,2023-12-01,2023-12-01,68.68,63.16,76.19,221,,,2023-12-08,63.13,stop,5,-1.01,-1227.31,unr_pdl,7.79,2.89,0.47,exact
MSTR,2023-11-30,2023-11-30,49.85,48.61,52.68,957,,,2023-12-11,55.55,trail_ema,7,4.58,5452.31,unr_pdl,5.03,2.74,0.05,exact
PATH,2023-12-13,2023-12-13,24.98,22.88,25.47,609,,,2023-12-20,24.73,trail_ema,5,-0.12,-155.21,unr_pdl,5.32,1.01,0.71,exact
AI,2023-12-14,2023-12-14,31.44,28.91,29.37,519,,,2023-12-20,29.72,trail_ema,4,-0.68,-892.98,unr_ema8,6.58,2.91,1.3,exact
LCID,2023-12-14,2023-12-14,51.43,45.65,47.5,126,,,2023-12-20,45.62,stop,4,-1.0,-731.01,unr_ema8,7.23,7.05,1.8,exact
UPST,2023-12-27,2023-12-27,46.94,44.07,49.62,7,,,2023-12-28,44.14,trail_ema,1,-0.98,-19.64,unr_ema8,10.06,14.6,0.7,exact
AI,2023-12-27,2023-12-27,30.07,29.31,31.65,1196,,,2023-12-29,29.29,stop,2,-1.02,-922.92,unr_ema8,6.43,4.21,0.16,exact
COIN,2023-12-12,2023-12-12,139.69,135.62,147.86,296,,,2024-01-02,156.8,trail_ema,13,4.21,5065.08,unr_ema8,6.28,13.4,0.43,exact
GME,2023-12-12,2023-12-12,15.23,14.78,17.56,2711,,,2024-01-02,16.66,trail_ema,13,3.22,3887.72,unr_pdl,8.31,13.05,0.21,exact
CRSP,2024-01-02,2024-01-02,66.09,61.27,67.47,263,,,2024-01-03,62.53,trail_ema,1,-0.74,-937.41,unr_pdl,7.44,3.74,0.76,exact
NTLA,2024-01-02,2024-01-02,30.84,29.24,32.39,794,,,2024-01-03,29.22,stop,1,-1.01,-1279.65,unr_pdl,6.21,1.6,0.2,exact
RUN,2024-01-03,2024-01-03,18.45,17.09,20.68,920,,,2024-01-04,17.09,stop,1,-1.01,-1254.09,unr_ema21,7.67,11.49,0.88,exact
MARA,2024-01-03,2024-01-03,23.45,20.28,31.3,392,,,2024-01-05,24.11,trail_ema,2,0.21,257.24,unr_pdl,11.33,3.42,0.29,exact
ARM,2024-01-08,2024-01-08,72.88,67.35,78.66,223,,,2024-01-10,70.73,trail_ema,2,-0.39,-477.62,unr_ema8,5.04,2.59,0.69,exact
MARA,2024-01-08,2024-01-08,25.99,22.49,31.3,353,,,2024-01-11,22.48,stop,3,-1.0,-1241.34,unr_pdl,12.51,9.59,1.01,exact
MRNA,2024-01-11,2024-01-11,106.85,105.25,115.97,772,,,2024-01-12,105.9,trail_ema,1,-0.6,-734.46,unr_pdl,5.88,6.66,0.03,exact
SMCI,2024-01-08,2024-01-08,32.04,29.28,30.59,447,,,2024-01-17,31.81,trail_ema,6,-0.09,-105.91,unr_ema8,5.27,2.74,1.61,exact
CRSP,2024-01-16,2024-01-16,63.46,61.85,67.47,759,,,2024-01-17,61.82,stop,1,-1.02,-1243.95,unr_ema21,5.42,2.74,0.02,exact
MRNA,2024-01-16,2024-01-16,102.21,97.25,115.97,246,,,2024-01-17,100.3,trail_ema,1,-0.39,-470.17,unr_ema21,5.42,4.3,0.26,exact
SMCI,2024-01-17,2024-01-17,31.84,30.49,32.76,887,,,2024-01-18,31.13,trail_ema,1,-0.53,-630.2,unr_ema21,5.79,3.8,0.49,exact
CELH,2024-01-08,2024-01-08,58.18,53.88,59.68,287,,,2024-01-19,53.86,stop,8,-1.01,-1240.87,unr_pdl,5.31,2.36,0.92,exact
VKTX,2024-01-22,2024-01-22,22.85,20.76,22.91,562,,,2024-01-24,21.44,trail_ema,2,-0.68,-793.62,unr_ema8,7.28,2.23,1.01,exact
CRSP,2024-01-29,2024-01-29,65.81,59.86,67.08,205,,,2024-01-31,62.92,trail_ema,2,-0.49,-593.34,unr_pdl,5.12,6.63,1.58,exact
UPST,2024-02-12,2024-02-12,35.49,33.61,35.95,737,,,2024-02-13,33.36,stop_gap,1,-1.13,-1565.7,unr_ema8,7.95,11.7,0.66,exact
CART,2024-02-14,2024-02-14,27.34,24.9,27.94,566,,,2024-02-15,24.89,stop,1,-1.01,-1388.81,unr_pdl,6.24,3.62,1.14,exact
VKTX,2024-01-26,2024-01-26,21.38,20.85,22.91,2182,,,2024-02-16,36.18,time_stop,15,27.65,32296.25,unr_pdl,7.51,3.98,0.07,exact
NTLA,2024-02-14,2024-02-14,28.29,26.35,33.31,711,,,2024-02-20,27.14,trail_ema,3,-0.6,-823.14,unr_ema8,6.06,6.3,0.64,exact
ARM,2024-02-16,2024-02-16,128.4,122.56,164.0,248,,,2024-02-20,122.5,stop,1,-1.01,-1464.07,unr_pdl,9.82,42.71,0.49,exact
MSTR,2024-02-20,2024-02-20,70.53,66.84,72.78,390,,,2024-02-21,66.81,stop,1,-1.01,-1453.67,unr_pdl,6.59,1.83,0.42,exact
LCID,2024-02-20,2024-02-20,36.82,34.84,37.8,730,,,2024-02-22,34.03,stop_gap,2,-1.41,-2033.36,unr_pdl,10.06,2.09,0.32,exact
PLTR,2024-02-21,2024-02-21,22.75,22.23,25.52,26,,,2024-02-23,22.96,trail_ema,2,0.4,5.39,unr_pdl,5.76,5.81,0.02,exact
MARA,2024-02-22,2024-02-22,24.57,22.56,29.18,737,,,2024-02-23,23.98,trail_ema,1,-0.3,-437.98,unr_pdl,10.44,32.51,0.84,exact
RIOT,2024-02-26,2024-02-26,17.38,14.83,17.02,14,,,2024-02-28,15.64,trail_ema,2,-0.68,-24.31,unr_ema8,8.71,1.34,1.38,exact
CLSK,2024-02-22,2024-02-22,17.1,15.21,19.23,390,,,2024-02-29,16.71,trail_ema,5,-0.21,-150.89,unr_ema8,12.8,5.54,0.84,exact
LUNR,2024-02-29,2024-02-29,6.03,5.45,13.25,1106,,,2024-03-01,5.85,trail_ema,1,-0.32,-205.65,unr_pdl,25.55,19.77,0.13,exact
MARA,2024-03-01,2024-03-01,27.01,24.38,29.18,237,,,2024-03-04,25.7,trail_ema,1,-0.5,-311.98,unr_pdl,12.32,6.02,0.67,exact
CLSK,2024-03-01,2024-03-01,17.87,15.42,19.23,4,,,2024-03-04,16.46,trail_ema,1,-0.58,-5.63,unr_pdl,15.34,8.78,0.92,exact
ARM,2024-02-20,2024-02-20,121.83,114.99,164.0,210,,,2024-03-05,134.0,trail_ema,10,1.78,2556.14,unr_ema8,9.95,9.95,0.23,exact
CRSP,2024-03-05,2024-03-05,81.03,78.65,90.18,1,,,2024-03-06,80.79,trail_ema,1,-0.1,-0.24,unr_pdl,6.43,5.24,0.1,exact
VKTX,2024-03-05,2024-03-05,87.94,83.24,99.41,127,,,2024-03-07,79.55,stop_gap,2,-1.79,-1066.01,unr_pdl,12.46,4.41,0.26,exact
CART,2024-02-16,2024-02-16,26.78,25.47,27.94,1102,,,2024-03-11,34.48,time_stop,15,5.85,8484.7,unr_ema8,6.69,1.35,0.15,exact
APP,2024-02-29,2024-02-29,59.75,57.27,60.65,1,,,2024-03-11,60.0,trail_ema,7,0.1,0.25,unr_pdl,5.15,3.87,0.68,exact
CLSK,2024-03-06,2024-03-06,16.58,14.94,19.23,9,,,2024-03-11,16.9,trail_ema,3,0.19,2.86,unr_ema21,16.43,5.47,0.39,exact
MSTR,2024-02-21,2024-02-21,67.31,66.24,72.78,880,,,2024-03-13,176.53,time_stop,15,101.56,96107.49,unr_pdl,6.51,7.29,0.07,exact
AI,2024-03-12,2024-03-12,30.7,29.63,31.55,1558,,,2024-03-13,30.35,trail_ema,1,-0.32,-530.54,unr_ema21,6.37,1.39,0.13,exact
COIN,2024-02-23,2024-02-23,166.06,160.21,187.39,109,,,2024-03-14,233.55,trail_ema,14,11.52,7356.43,unr_pdl,6.51,6.56,0.24,exact
MRNA,2024-03-04,2024-03-04,96.05,92.37,100.24,63,,,2024-03-14,103.41,trail_ema,8,2.0,463.7,unr_ema8,5.16,2.5,0.3,exact
POWL,2024-03-13,2024-03-13,55.97,52.61,65.33,760,,,2024-03-14,52.59,stop,1,-1.01,-2574.34,unr_ema8,6.24,12.5,0.73,exact
CVNA,2024-03-13,2024-03-13,15.94,15.22,16.92,3545,,,2024-03-14,15.21,stop,1,-1.01,-2583.73,unr_ema8,8.39,3.03,0.25,exact
SMCI,2024-03-05,2024-03-05,109.14,97.17,107.79,155,,,2024-03-15,106.83,trail_ema,8,-0.19,-357.74,unr_pdl,10.91,1.18,0.8,exact
COIN,2024-03-15,2024-03-15,242.48,221.97,271.65,120,,,2024-03-18,239.5,trail_ema,1,-0.15,-357.72,unr_pdl,8.38,8.43,0.88,exact
CLSK,2024-03-15,2024-03-15,17.44,15.19,19.23,1097,,,2024-03-19,15.19,stop,2,-1.0,-2471.4,unr_ema8,16.08,1.15,0.14,exact
MRNA,2024-03-15,2024-03-15,103.9,100.7,105.81,768,,,2024-03-20,100.65,stop,3,-1.02,-2501.09,unr_pdl,5.1,3.32,0.4,exact
MSTR,2024-03-19,2024-03-19,141.82,122.3,135.99,125,,,2024-03-22,152.22,trail_ema,3,0.53,1300.37,unr_ema21,12.05,2.11,1.05,exact
COIN,2024-03-19,2024-03-19,230.24,215.31,271.65,163,,,2024-03-27,256.57,trail_ema,6,1.76,4292.87,unr_ema21,8.11,16.71,0.68,exact
CELH,2024-03-20,2024-03-20,90.72,85.24,99.62,451,,,2024-03-27,85.2,stop,5,-1.01,-2486.43,unr_ema8,6.61,2.45,0.25,exact
MRNA,2024-03-20,2024-03-20,103.13,100.05,105.81,803,,,2024-03-28,106.51,trail_ema,6,1.1,2710.27,unr_pdl,5.05,1.23,0.09,exact
MSTR,2024-03-25,2024-03-25,185.69,158.61,181.5,63,,,2024-03-28,170.37,trail_ema,3,-0.57,-965.29,unr_ema8,12.8,10.96,1.5,exact
CLSK,2024-03-22,2024-03-22,19.53,18.5,21.33,2405,,,2024-04-01,18.57,trail_ema,5,-0.93,-2306.52,unr_pdl,16.33,2.57,0.09,exact
UPST,2024-03-27,2024-03-27,28.18,25.88,27.14,1140,,,2024-04-01,26.42,trail_ema,2,-0.77,-2014.72,unr_pdl,5.87,1.37,1.2,exact
COIN,2024-03-28,2024-03-28,265.25,256.98,271.65,304,,,2024-04-01,256.86,stop,1,-1.02,-2552.76,unr_ema8,7.86,5.27,0.31,exact
MSTR,2024-04-02,2024-04-02,157.96,145.37,181.5,191,,,2024-04-03,160.53,trail_ema,1,0.2,490.63,unr_ema21,13.0,4.9,0.34,exact
VKTX,2024-03-20,2024-03-20,71.08,63.21,96.74,314,,,2024-04-04,73.64,trail_ema,10,0.33,806.24,unr_ema8,13.42,6.09,0.35,exact
VKTX,2024-04-05,2024-04-05,76.49,72.1,89.1,548,,,2024-04-08,75.84,trail_ema,1,-0.15,-354.1,unr_pdl,8.98,12.95,0.51,exact
VRT,2024-04-05,2024-04-05,85.15,81.38,86.39,638,,,2024-04-09,81.34,stop,2,-1.01,-2429.2,unr_ema8,5.1,7.13,0.8,exact
COIN,2024-04-08,2024-04-08,257.12,248.82,271.65,288,,,2024-04-09,248.7,stop,1,-1.01,-2425.72,unr_ema8,7.08,6.29,0.29,exact
COIN,2024-04-11,2024-04-11,263.14,246.47,271.65,143,,,2024-04-12,246.35,stop,1,-1.01,-2401.74,unr_ema8,6.96,2.84,0.59,exact
ARM,2024-04-11,2024-04-11,131.2,125.18,136.29,396,,,2024-04-12,126.27,trail_ema,1,-0.82,-1951.78,unr_ema8,5.21,4.09,0.58,exact
VRT,2024-04-09,2024-04-09,81.62,78.52,86.39,758,,,2024-04-15,80.41,trail_ema,4,-0.39,-915.62,unr_ema21,5.09,23.44,0.69,exact
VRT,2024-04-16,2024-04-16,82.18,79.16,86.39,763,,,2024-04-17,81.62,trail_ema,1,-0.19,-427.73,unr_pdl,5.29,6.54,0.48,exact
CLSK,2024-04-25,2024-04-25,19.55,17.98,21.33,1460,,,2024-04-29,17.97,stop,2,-1.01,-2308.22,unr_pdl,10.01,1.72,0.2,exact
CLSK,2024-04-29,2024-04-29,18.13,17.2,21.33,2490,,,2024-04-30,17.2,stop,1,-1.01,-2325.3,unr_ema21,9.48,6.78,0.25,exact
VRT,2024-04-25,2024-04-25,90.15,81.41,86.39,262,,,2024-05-01,88.23,trail_ema,4,-0.22,-501.53,unr_ema8,6.62,3.21,1.42,exact
VKTX,2024-05-02,2024-05-02,75.8,73.22,89.1,880,,,2024-05-03,73.18,stop,1,-1.01,-2302.9,unr_pdl,5.64,5.5,0.03,exact
VKTX,2024-05-03,2024-05-03,77.01,72.69,89.1,522,,,2024-05-10,73.6,trail_ema,5,-0.79,-1777.57,unr_pdl,5.6,21.76,0.93,exact
POWL,2024-05-09,2024-05-09,54.62,51.63,56.78,775,,,2024-05-13,52.94,trail_ema,2,-0.56,-1305.63,unr_ema8,5.86,7.05,0.83,exact
VST,2024-04-25,2024-04-25,71.45,65.51,71.41,386,,,2024-05-16,91.72,time_stop,15,3.41,7825.98,unr_pdl,5.35,1.51,0.99,exact
UPST,2024-05-09,2024-05-09,26.18,22.54,27.39,636,,,2024-05-16,25.6,trail_ema,5,-0.16,-372.63,unr_ema8,6.83,1.76,1.23,exact
VRT,2024-05-14,2024-05-14,98.51,92.6,95.44,385,,,2024-05-16,96.98,trail_ema,2,-0.26,-590.52,unr_pdl,5.76,2.21,1.01,exact
CVNA,2024-05-15,2024-05-15,24.23,23.49,25.8,2624,,,2024-05-16,23.47,stop,1,-1.02,-1971.43,unr_pdl,6.44,11.34,0.45,exact
VKTX,2024-05-15,2024-05-15,78.05,72.46,80.38,8,,,2024-05-16,72.43,stop,1,-1.01,-44.98,unr_ema8,6.45,1.42,0.5,exact
POWL,2024-05-15,2024-05-15,55.34,52.89,57.97,947,,,2024-05-17,52.87,stop,2,-1.01,-2342.09,unr_ema8,6.34,8.27,0.6,exact
CVNA,2024-05-17,2024-05-17,23.51,23.03,24.92,4628,,,2024-05-20,23.02,stop,1,-1.02,-2264.13,unr_pdl,6.38,3.46,0.03,exact
GME,2024-05-17,2024-05-17,22.22,19.47,64.83,5,,,2024-05-20,19.46,stop,1,-1.0,-13.79,unr_ema21,20.84,27.96,0.26,exact
LCID,2024-05-17,2024-05-17,28.41,27.0,30.9,398,,,2024-05-21,28.39,trail_ema,2,-0.02,-11.3,unr_ema8,7.33,1.8,0.0,exact
VRT,2024-05-20,2024-05-20,99.1,97.11,104.47,523,,,2024-05-21,96.73,stop_gap,1,-1.19,-1240.39,unr_ema8,5.37,15.68,0.31,exact
SMCI,2024-05-20,2024-05-20,90.44,86.7,91.08,600,,,2024-05-22,86.66,stop,2,-1.01,-2267.71,unr_pdl,7.7,2.99,0.43,exact
GME,2024-05-21,2024-05-21,22.13,19.8,64.83,4,,,2024-05-22,21.11,trail_ema,1,-0.44,-4.09,unr_ema21,22.37,28.74,0.17,exact
MARA,2024-05-15,2024-05-15,20.21,17.9,20.04,1002,,,2024-05-23,20.07,trail_ema,6,-0.06,-140.42,unr_ema8,9.62,1.67,0.91,exact
CELH,2024-05-16,2024-05-16,92.62,90.08,95.63,875,,,2024-05-23,91.66,trail_ema,5,-0.38,-833.12,unr_pdl,5.93,2.77,0.23,exact
LCID,2024-05-22,2024-05-22,28.91,27.71,30.9,1800,,,2024-05-23,27.69,stop,1,-1.01,-2200.64,unr_pdl,7.05,9.85,0.48,exact
CLSK,2024-05-24,2024-05-24,17.64,16.74,18.08,2426,,,2024-05-29,17.06,trail_ema,2,-0.64,-1400.65,unr_ema8,9.8,1.04,0.15,exact
SMCI,2024-05-24,2024-05-24,88.43,83.56,91.08,446,,,2024-05-29,83.51,stop,2,-1.01,-2193.24,unr_ema8,7.5,1.02,0.18,exact
MSTR,2024-05-24,2024-05-24,168.57,152.27,173.97,133,,,2024-05-30,154.02,trail_ema,3,-0.89,-1934.52,unr_pdl,8.13,27.51,1.46,exact
POWL,2024-05-20,2024-05-20,54.64,52.3,57.97,10,,,2024-05-31,59.45,trail_ema,8,2.05,48.07,unr_ema8,6.27,3.39,0.32,exact
VST,2024-05-21,2024-05-21,92.9,89.94,96.46,659,,,2024-05-31,97.57,trail_ema,7,1.58,3079.89,unr_ema8,5.33,7.69,0.5,exact
VRT,2024-05-21,2024-05-21,98.91,96.0,104.47,6,,,2024-05-31,95.95,stop,7,-1.02,-17.77,unr_pdl,5.34,5.25,0.31,exact
COIN,2024-05-24,2024-05-24,237.77,219.31,235.8,117,,,2024-05-31,219.2,stop,4,-1.01,-2172.59,unr_ema8,7.1,3.51,0.99,exact
MRNA,2024-05-30,2024-05-30,151.57,143.12,170.47,253,,,2024-05-31,143.04,stop,1,-1.01,-2156.02,unr_ema8,6.1,2.74,0.13,exact
MRNA,2024-06-03,2024-06-03,147.89,137.09,170.47,191,,,2024-06-04,145.27,trail_ema,1,-0.24,-501.68,unr_pdl,6.38,8.14,0.82,exact
LCID,2024-05-30,2024-05-30,28.81,27.4,30.9,1517,,,2024-06-05,27.89,trail_ema,4,-0.66,-1408.31,unr_ema8,7.0,4.28,0.38,exact
MARA,2024-06-04,2024-06-04,20.53,19.48,21.03,1977,,,2024-06-05,19.47,stop,1,-1.01,-2093.0,unr_ema8,9.32,1.28,0.2,exact
FCEL,2024-06-05,2024-06-05,28.81,27.16,29.1,1248,,,2024-06-06,27.14,stop,1,-1.01,-2085.69,unr_ema8,11.97,3.4,0.42,exact
MSTR,2024-05-31,2024-05-31,152.53,143.66,174.0,231,,,2024-06-07,159.54,trail_ema,5,0.79,1620.45,unr_ema21,7.71,4.53,0.3,exact
MARA,2024-06-05,2024-06-05,21.08,19.32,20.04,1175,,,2024-06-07,19.31,stop,2,-1.01,-2080.65,unr_pdl,9.52,1.88,0.83,exact
MRNA,2024-06-05,2024-06-05,154.92,144.59,170.47,200,,,2024-06-10,144.52,stop,3,-1.01,-2080.36,unr_ema8,6.49,4.43,0.61,exact
MSTR,2024-06-10,2024-06-10,160.07,155.47,171.5,437,,,2024-06-11,154.12,stop_gap,1,-1.29,-2599.76,unr_pdl,7.37,4.3,0.13,exact
MRNA,2024-06-10,2024-06-10,148.66,143.31,170.47,3,,,2024-06-11,148.32,trail_ema,1,-0.07,-1.05,unr_ema21,6.5,51.03,0.52,exact
AI,2024-06-07,2024-06-07,30.01,29.15,30.84,2299,,,2024-06-14,29.14,stop,5,-1.02,-2017.53,unr_pdl,5.21,2.77,0.29,exact
FSLR,2024-06-10,2024-06-10,279.94,262.35,285.52,103,,,2024-06-14,273.47,trail_ema,4,-0.37,-666.07,unr_pdl,6.1,7.45,1.02,exact
COIN,2024-06-11,2024-06-11,244.32,233.33,248.86,182,,,2024-06-14,244.38,trail_ema,3,0.01,10.13,unr_pdl,6.88,1.5,0.31,exact
SMMT,2024-06-10,2024-06-10,7.98,7.49,11.25,2,,,2024-06-17,7.9,trail_ema,5,-0.18,-0.18,unr_pdl,30.13,29.36,0.34,exact
GME,2024-06-13,2024-06-13,29.13,25.25,48.0,13,,,2024-06-17,25.24,stop,2,-1.0,-50.68,unr_ema8,25.43,5.89,0.09,exact
AI,2024-06-17,2024-06-17,29.22,28.16,30.84,32,,,2024-06-18,28.7,trail_ema,1,-0.5,-16.93,unr_pdl,5.5,6.53,0.46,exact
HIMS,2024-06-04,2024-06-04,20.84,19.35,20.11,1388,,,2024-06-20,22.38,trail_ema,11,1.03,2135.28,unr_pdl,8.09,1.16,0.89,exact
